index,avg_pcc,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,scam,username,age,gender,location,ethnicity,occupation,marital_status,children,religion,sexual_orientation,sex,description,age_bin,description_set,description_stem,description_stem_set
53187,20785.4323894825,53187,53201,2333,1,lady007700,33.0,female,"maasdijk, netherlands",white,merchanting and dealership,single,,,,female,"i am a very simple, god fearing, caring, talented, understanding, trustworthy and kind hearted human being. i believe in the motto ‘live and let live’. i hate liars. i am fun loving, down to earth and very much optimist. i love travelling, sight-seeing, listening to rock music, reading all the latest fiction novels.
",31-40,"{'sightseeing', 'kind', 'believe', 'human', 'caring', 'reading', 'love', 'fun', 'talented', 'trustworthy', 'rock', 'god', 'novels', 'live', 'latest', 'music', 'listening', 'earth', 'hearted', 'fearing', 'motto', 'travelling', 'fiction', 'understanding', 'much', 'liars', 'optimist', 'loving', 'let', 'simple', 'hate'}",simpl god fear care talent understand trustworthi kind heart human believ motto live let live hate liar fun love earth much optimist love travel sightse listen rock music read latest fiction novel,"{'trustworthi', 'listen', 'kind', 'liar', 'understand', 'human', 'travel', 'love', 'believ', 'sightse', 'fun', 'simpl', 'fear', 'rock', 'god', 'live', 'talent', 'latest', 'music', 'earth', 'motto', 'read', 'heart', 'fiction', 'novel', 'care', 'much', 'optimist', 'let', 'hate'}"
53681,20785.431672456707,53681,53698,170,1,fernando_chris44,50.0,male,,,orthopedic surgeon,single,1-2 children living elsewhere,christian,straight,male,"i am a man who is nice, caring, honest, god-fearing, sincere, good sense of humor, and understanding. i like saving lives and caring for the destitute and i don’t like filthy options, liars, bad and evil-minded people anyway, my hobbies are.. swimming, playing games, like basketball, golf, cheese. i am a roman catholic by religion and my plans for my future are to go into an investment after my retirement and settle down again with my new family in any suitable environment.
",51-60,"{'new', 'nice', 'suitable', 'saving', 'games', 'basketball', 'caring', 'bad', 'religion', 'cheese', 'golf', 'environment', 'hobbies', 'man', 'sense', 'plans', 'good', 'sincere', 'family', 'evilminded', 'lives', 'catholic', 'swimming', 'playing', 'settle', 'like', 'roman', 'destitute', 'retirement', 'investment', 'go', 'understanding', 'options', 'anyway', 'future', 'humor', 'people', 'godfearing', 'liars', 'filthy', 'honest'}",man nice care honest godfear sincer good sens humor understand like save live care destitut like filthi option liar bad evilmind peopl anyway hobbi swim play game like basketbal golf chees roman cathol religion plan futur go invest retir settl new famili suitabl environ,"{'new', 'swim', 'nice', 'invest', 'liar', 'understand', 'sens', 'bad', 'cathol', 'basketbal', 'plan', 'environ', 'religion', 'destitut', 'golf', 'chees', 'game', 'man', 'hobbi', 'good', 'save', 'live', 'option', 'like', 'retir', 'roman', 'evilmind', 'filthi', 'sincer', 'futur', 'famili', 'go', 'suitabl', 'anyway', 'care', 'humor', 'settl', 'peopl', 'play', 'godfear', 'honest'}"
56062,20785.42661581163,56062,56131,2649,1,asrah6353,54.0,male,"ashville or charlotte, united states, or ireland",,architect,widowed,,,,male,"a simple man, very humble, cool and nice. loving, caring with allot of affection. very passionate ,friendly, sense of humour, business savvy, confident, honest, worldly, intelligent, gentleman. i really enjoy business and discussing it, just about any industry since i find that they are all interrelated and similar infrastructures. i am an entrepreneur. i do innovation, development, design, finance, marketing, accounting, investing, real estate, etc, almost everything needed for small business. politically, i am republican but believe in many of the liberal views and freedoms. i believe in economic freedom too, almost anything that upholds freedom and smaller government.
",51-60,"{'development', 'nice', 'infrastructures', 'anything', 'simple', 'really', 'believe', 'estate', 'needed', 'caring', 'industry', 'since', 'humble', 'many', 'intelligent', 'business', 'similar', 'government', 'almost', 'everything', 'interrelated', 'entrepreneur', 'man', 'sense', 'real', 'affection', 'freedoms', 'enjoy', 'confident', 'savvy', 'freedom', 'discussing', 'cool', 'finance', 'smaller', 'innovation', 'worldly', 'design', 'small', 'find', 'marketing', 'friendly', 'gentleman', 'economic', 'upholds', 'politically', 'republican', 'humour', 'allot', 'accounting', 'etc', 'liberal', 'loving', 'views', 'passionate', 'honest', 'investing'}",simpl man humbl cool nice love care allot affect passion friendli sens humour busi savvi confid honest worldli intellig gentleman realli enjoy busi discuss industri sinc find interrel similar infrastructur entrepreneur innov develop design financ market account invest real estat etc almost everyth need small busi polit republican believ mani liber view freedom believ econom freedom almost anyth uphold freedom smaller govern,"{'nice', 'infrastructur', 'invest', 'interrel', 'sens', 'everyth', 'love', 'believ', 'mani', 'similar', 'uphold', 'need', 'confid', 'almost', 'worldli', 'entrepreneur', 'man', 'simpl', 'real', 'intellig', 'enjoy', 'develop', 'friendli', 'discuss', 'liber', 'market', 'freedom', 'passion', 'realli', 'busi', 'polit', 'industri', 'cool', 'affect', 'anyth', 'smaller', 'innov', 'design', 'small', 'account', 'humbl', 'find', 'savvi', 'gentleman', 'govern', 'care', 'view', 'republican', 'econom', 'estat', 'financ', 'humour', 'allot', 'etc', 'sinc', 'honest'}"
55921,20785.421619073037,55921,55986,2503,1,raymond,53.0,male,"los angeles, california, united states",,military,single,,,,male,"i am open minded and liberal on race, lifestyle and life choices. i think it is important to laugh everyday. i am serious about my job. i’m friendly, kind and caring, sensitive, loyal, understanding, humorous, fun to be with, down to earth, accepting, truthful and helpful, with honest brown eyes. confiding, forgiving, cheerful, bright, generous and charming…
message:
good morning angel..how are you? am raymond, i was just surfing the site and i came across your profile so i decided to compliment your smile, i read your profile and got so anxious to knowing why a beautiful lady like you is single… anyways i will like to be your best pal…smiles. i hope you don’t mind? remember it takes 2 to tango…smiles. hope to read from you soon..raymond..
hi dear how are you doing today…am so sorry for the late respond..such a queen like you deserve a compliment..this is my email..you can leave me a message..raymond_chandler0019@yahoo.com..hoping to read back from you soonest and do have a lovely day ahead of you..cheers…
   
",51-60,"{'lady', 'sorry', 'profile', 'choices', 'mind', 'leave', 'across', 'fun', 'deserve', 'late', 'knowing', 'email', 'charming', 'remember', 'important', 'hope', 'got', 'understanding', 'angel', 'liberal', 'lifestyle', 'queen', 'minded', 'day', 'life', 'raymondchandler0019', '2', 'palsmiles', 'takes', 'todayam', 'serious', 'think', 'open', 'hi', 'tangosmiles', 'earth', 'single', 'back', 'brown', 'anxious', 'message', 'loyal', 'best', 'helpful', 'kind', 'respond', 'dear', 'caring', 'job', 'confiding', 'bright', 'surfing', 'site', 'good', 'hoping', 'yahoocom', 'cheerful', 'race', 'decided', 'cheers', 'lovely', 'friendly', 'humorous', 'soon', 'soonest', 'generous', 'accepting', 'beautiful', 'honest', 'compliment', 'laugh', 'morning', 'eyes', 'came', 'everyday', 'anyways', 'sensitive', 'truthful', 'like', 'smile', 'raymond', 'forgiving', 'read', 'ahead'}",open mind liber race lifestyl life choic think import laugh everyday seriou job friendli kind care sensit loyal understand humor fun earth accept truth help honest brown eye confid forgiv cheer bright gener charm messag good morn angel raymond surf site came across profil decid compliment smile read profil got anxiou know beauti ladi like singl anyway like best palsmil hope mind rememb take 2 tangosmil hope read soon raymond hi dear todayam sorri late respond queen like deserv compliment email leav messag raymondchandler0019 yahoocom hope read back soonest love day ahead cheer,"{'mind', 'gener', 'leav', 'love', 'across', 'fun', 'truth', 'late', 'email', 'sensit', 'palsmil', 'eye', 'hope', 'got', 'singl', 'care', 'angel', 'messag', 'lifestyl', 'queen', 'cheer', 'day', 'life', 'understand', 'seriou', 'help', 'raymondchandler0019', 'take', '2', 'tangosmil', 'todayam', 'confid', 'think', 'open', 'hi', 'earth', 'rememb', 'beauti', 'back', 'brown', 'loyal', 'best', 'deserv', 'kind', 'respond', 'dear', 'accept', 'sorri', 'job', 'bright', 'site', 'decid', 'ladi', 'good', 'choic', 'forgiv', 'yahoocom', 'charm', 'race', 'anxiou', 'anyway', 'humor', 'soon', 'soonest', 'surf', 'honest', 'profil', 'compliment', 'laugh', 'came', 'import', 'everyday', 'liber', 'friendli', 'know', 'like', 'smile', 'raymond', 'read', 'morn', 'ahead'}"
53032,20785.420647720308,53032,53043,2175,1,shantelat,38.0,female,"krasnodar, russia",,nurse,single,,,,female,"i am a mature, confident, positive, fun-loving, independent, young at heart, lovely, caring young lady fair in complexion with average height.i love the outdoors, life, laughing, travelling, fine dining, beach, movies, going out. i’m supportive, spontaneous ,sexy and sincere.my ideal match would be someone who is hon…i am kind and sincere person, i have a good sense of humor, like people who always jolly and don’t like boring people, i am searching real relationships and i am ready to create family with the person who will really love, respect and understand.i’m passionate, caring, intelligent and independent woman which need to find one other half to share this life together. i am very active and i spend a lot of time outdoors. also my friends can say about me that i’m calm, compassionate, generous.
",31-40,"{'lady', 'complexion', 'fine', 'kind', 'always', 'half', 'really', 'laughing', 'life', 'friends', 'match', 'caring', 'would', 'spend', 'create', 'sexy', 'love', 'intelligent', 'woman', 'average', 'time', 'together', 'need', 'compassionate', 'relationships', 'one', 'spontaneous', 'fair', 'supportive', 'young', 'outdoors', 'respect', 'searching', 'real', 'sense', 'understandi', 'say', 'honi', 'sincere', 'good', 'family', 'calm', 'confident', 'lot', 'ready', 'funloving', 'ideal', 'share', 'person', 'going', 'passionate', 'like', 'dining', 'sinceremy', 'boring', 'heighti', 'travelling', 'find', 'positive', 'lovely', 'heart', 'beach', 'humor', 'people', 'someone', 'active', 'also', 'generous', 'mature', 'jolly', 'movies', 'independent'}",matur confid posit funlov independ young heart love care young ladi fair complexion averag heighti love outdoor life laugh travel fine dine beach movi go support spontan sexi sinceremi ideal match would someon honi kind sincer person good sens humor like peopl alway jolli like bore peopl search real relationship readi creat famili person realli love respect understandi passion care intellig independ woman need find one half share life togeth activ spend lot time outdoor also friend say calm compassion gener,"{'friend', 'complexion', 'fine', 'kind', 'half', 'posit', 'life', 'gener', 'match', 'laugh', 'sexi', 'would', 'travel', 'sens', 'someon', 'alway', 'love', 'togeth', 'woman', 'spend', 'time', 'say', 'compassion', 'need', 'search', 'confid', 'one', 'relationship', 'fair', 'young', 'movi', 'support', 'ladi', 'real', 'respect', 'understandi', 'bore', 'honi', 'good', 'intellig', 'calm', 'lot', 'creat', 'ideal', 'realli', 'passion', 'share', 'person', 'averag', 'like', 'sinceremi', 'heighti', 'spontan', 'sincer', 'independ', 'find', 'famili', 'heart', 'go', 'activ', 'dine', 'care', 'humor', 'funlov', 'peopl', 'also', 'readi', 'matur', 'jolli', 'outdoor', 'beach'}"
53328,20785.419410572435,53328,53343,2475,1,annewilson029,29.0,female,"tennessee or new york, united states",,fashion designer,single,,,,female,"am a simple easy going lady i’m mentally stable, physically fit, a bunch of laughs, warm, caring, honest, good listening,and a positive person.my goals and dreams are to live a good life and maybe meet someone that believes in unconditional love. i’ve got a great sense of humor also.. i work hard and know how to have fun.i’m easy person to talk to and a good listener,i’m a family oriented person.my hobbies are reading,cooking,traveling and swimming
",21-30,"{'lady', 'personmy', 'maybe', 'talk', 'traveling', 'life', 'fit', 'work', 'stable', 'caring', 'great', 'goals', 'meet', 'reading', 'love', 'physically', 'hobbies', 'mentally', 'unconditional', 'sense', 'good', 'family', 'laughs', 'live', 'know', 'swimming', 'person', 'oriented', 'hard', 'going', 'warm', 'listening', 'believes', 'got', 'easy', 'positive', 'dreams', 'funi', 'humor', 'cooking', 'listener', 'someone', 'also', 'bunch', 'simple', 'honest'}",simpl easi go ladi mental stabl physic fit bunch laugh warm care honest good listen posit personmi goal dream live good life mayb meet someon believ uncondit love got great sens humor also work hard know funi easi person talk good listen famili orient personmi hobbi read cook travel swim,"{'listen', 'swim', 'talk', 'orient', 'posit', 'cook', 'life', 'fit', 'work', 'great', 'laugh', 'sens', 'travel', 'meet', 'someon', 'love', 'mental', 'believ', 'uncondit', 'stabl', 'dream', 'ladi', 'simpl', 'hobbi', 'good', 'live', 'know', 'person', 'hard', 'easi', 'warm', 'personmi', 'got', 'famili', 'go', 'read', 'care', 'funi', 'humor', 'mayb', 'also', 'goal', 'physic', 'bunch', 'honest'}"
51134,20785.414536461736,51134,51135,216,1,oliviaq,36.0,female,and age and we’ll get to know each other.,white,real estates,single,no children,other,straight,female,"i’m cool and easy going, loving, kind, caring, honest and very hard working, i’m forgiven and also have the ability to listen to others regarding their views on a matter even if right or wrong
",31-40,"{'listen', 'regarding', 'kind', 'caring', 'forgiven', 'working', 'matter', 'even', 'wrong', 'ability', 'right', 'hard', 'cool', 'going', 'easy', 'others', 'also', 'loving', 'views', 'honest'}",cool easi go love kind care honest hard work forgiven also abil listen other regard view matter even right wrong,"{'listen', 'kind', 'other', 'work', 'forgiven', 'matter', 'love', 'honest', 'even', 'wrong', 'regard', 'right', 'hard', 'cool', 'easi', 'go', 'care', 'view', 'also', 'abil'}"
52506,20785.41450202531,52506,52514,1644,1,julirobs,30.0,female,"opa-locka, florida, or smithville, texas, or aleknagik, alaska, united states",white,cheff,widowed,,,,female,"am single, i am honest, caring lady easy going and understanding, loyal humble with caring heart, i am respectful, i do not fight and i do not cheat, i am polite and brave in thought and behavior.
i love to cook, read and write poem,long walk, spend time beside the beach, movies and lots more
i am not a boring lady,i am simple n i make people smile and happy.
",31-40,"{'lady', 'happy', 'walk', 'simple', 'cook', 'long', 'caring', 'humble', 'respectful', 'thought', 'polite', 'spend', 'beside', 'love', 'time', 'cheat', 'lots', 'brave', 'write', 'fight', 'going', 'smile', 'single', 'boring', 'make', 'easy', 'read', 'heart', 'behavior', 'understanding', 'people', 'poem', 'n', 'loyal', 'movies', 'honest', 'beach'}",singl honest care ladi easi go understand loyal humbl care heart respect fight cheat polit brave thought behavior love cook read write poem long walk spend time besid beach movi lot bore ladi simpl n make peopl smile happi,"{'walk', 'cook', 'long', 'understand', 'spend', 'thought', 'happi', 'love', 'time', 'cheat', 'respect', 'movi', 'ladi', 'brave', 'write', 'simpl', 'besid', 'bore', 'lot', 'fight', 'polit', 'easi', 'smile', 'make', 'humbl', 'read', 'go', 'heart', 'behavior', 'singl', 'care', 'poem', 'peopl', 'n', 'loyal', 'honest', 'beach'}"
56801,20785.41341430337,56801,56875,3395,1,rolandnills,58.0,male,"australind, australia",,,,,,,male,"am attractive, passionate, sensual, romantic, intelligent, young at heart, happy, fun, affectionate, easy-going, have a good sense of humour, active and independent. i’m comfortable in myself as much as socializing and meeting people. honest, tender, responsible and need the same back, quiet yet still full of life. i value friendship in a relationship, have experience to know whats important. have a good enough material life and like the finer things in life, have a passion making music especially jazz. love to stroll around musea and art galleries.
i don’t smoke, don’t drink, don’t do drugs.
",51-60,"{'happy', 'enough', 'yet', 'stroll', 'life', 'whats', 'full', 'art', 'intelligent', 'love', 'value', 'need', 'smoke', 'fun', 'relationship', 'young', 'making', 'attractive', 'quiet', 'drink', 'sense', 'affectionate', 'things', 'good', 'socializing', 'meeting', 'galleries', 'drugs', 'tender', 'know', 'passion', 'easygoing', 'music', 'important', 'comfortable', 'like', 'friendship', 'still', 'material', 'romantic', 'back', 'jazz', 'heart', 'experience', 'much', 'people', 'especially', 'around', 'active', 'finer', 'humour', 'sensual', 'musea', 'responsible', 'passionate', 'honest', 'independent'}",attract passion sensual romant intellig young heart happi fun affection easygo good sens humour activ independ comfort much social meet peopl honest tender respons need back quiet yet still full life valu friendship relationship experi know what import good enough materi life like finer thing life passion make music especi jazz love stroll around musea art galleri smoke drink drug,"{'enough', 'yet', 'stroll', 'life', 'sens', 'happi', 'full', 'art', 'meet', 'love', 'need', 'smoke', 'fun', 'relationship', 'young', 'social', 'import', 'quiet', 'drink', 'materi', 'intellig', 'affection', 'good', 'tender', 'romant', 'know', 'respons', 'passion', 'experi', 'music', 'thing', 'like', 'what', 'friendship', 'still', 'easygo', 'make', 'galleri', 'back', 'independ', 'jazz', 'heart', 'activ', 'especi', 'comfort', 'much', 'around', 'peopl', 'finer', 'drug', 'humour', 'sensual', 'valu', 'musea', 'attract', 'honest'}"
53755,20785.411918680264,53755,53773,245,1,alex07,50.0,male,,white,engineer,separated,1-2 children living elsewhere,christian,straight,male,"i believe i am a down to earth man who any woman would love to spend the rest of her life with and i love my job. i`m 6″2 tall, with an average build , mentally stable, physically fit, a bunch of laughs, warm, caring, honest, a good listener, god fearing, and a positive person. i am real easy person to talk to and a loving and outgoing guy. …i like going to the movies , or watching movies in my room , i like swimming , yoga, listening to music and dance to any kind of music. traveling , going bowling and also a good cook
",51-60,"{'watching', 'kind', 'talk', 'cook', 'traveling', 'life', 'believe', '62', 'fit', 'stable', 'caring', 'tall', 'would', 'spend', 'job', 'love', 'woman', 'average', 'physically', 'rest', 'mentally', 'real', 'man', 'good', 'yoga', 'god', 'laughs', 'swimming', 'i', 'bowling', 'movies', 'person', 'music', 'going', 'warm', 'like', 'earth', 'listening', 'dance', 'fearing', 'easy', 'positive', 'outgoing', 'room', 'listener', 'guy', 'also', 'loving', 'bunch', 'build', 'honest'}",believ earth man woman would love spend rest life love job 62 tall averag build mental stabl physic fit bunch laugh warm care honest good listen god fear posit person real easi person talk love outgo guy i like go movi watch movi room like swim yoga listen music danc kind music travel go bowl also good cook,"{'listen', 'swim', 'kind', 'talk', 'cook', 'posit', 'life', '62', 'fit', 'tall', 'laugh', 'would', 'spend', 'job', 'travel', 'love', 'mental', 'woman', 'believ', 'danc', 'stabl', 'rest', 'movi', 'real', 'man', 'fear', 'good', 'yoga', 'god', 'i', 'person', 'music', 'averag', 'warm', 'easi', 'earth', 'like', 'bowl', 'watch', 'go', 'care', 'room', 'outgo', 'guy', 'also', 'physic', 'bunch', 'build', 'honest'}"
53131,20785.41133068936,53131,53144,2276,1,luncci229980,27.0,female,"odenese, denmark, or vienna, austria",white,student,single,,,,female,"i’m a person who has high integrity and has a very positive attitude. i am romantic, warm, tender, faithful, loyal, caring and sensual. i love long touching, kisses, heart-to-heart talks. i am kind, honest and reliable. i strongly believe the fact that i am not perfect but i have a lot of good qualities such as sincerity, understanding and patience. i really love nature, long walks and just being in the forest or near the water and also like meeting new friend. i enjoy going out and spending my spare time in a company of good friends. i also like cooking something special to a special man l meet. i will be waiting for your reply and wish to hear from you.
i’m looking for good looking, sense of humour, intelligent, calm, relaxed personality, able to laugh at herself, understanding, sympathetic, conscientious, likes intelligent conversation, sincere man. i’m going to take you with who you are. (did such a man exist)
mail me on sexyladyproper202@gmail.com so that l can send my pictures to you.
",21-30,"{'long', 'water', 'love', 'mail', 'l', 'integrity', 'patience', 'calm', 'sincere', 'enjoy', 'sexyladyproper202', 'gmailcom', 'person', 'going', 'hearttoheart', 'spare', 'romantic', 'sincerity', 'understanding', 'conscientious', 'kisses', 'send', 'also', 'sensual', 'special', 'really', 'take', 'intelligent', 'looking', 'wish', 'forest', 'conversation', 'something', 'man', 'sense', 'warm', 'positive', 'waiting', 'strongly', 'perfect', 'loyal', 'exist', 'kind', 'believe', 'caring', 'meet', 'time', 'faithful', 'qualities', 'high', 'sympathetic', 'good', 'reliable', 'talks', 'attitude', 'likes', 'spending', 'company', 'near', 'humour', 'walks', 'personality', 'honest', 'friend', 'new', 'fact', 'friends', 'laugh', 'meeting', 'nature', 'lot', 'pictures', 'touching', 'tender', 'hear', 'relaxed', 'like', 'able', 'cooking', 'reply'}",person high integr posit attitud romant warm tender faith loyal care sensual love long touch kiss hearttoheart talk kind honest reliabl strongli believ fact perfect lot good qualiti sincer understand patienc realli love natur long walk forest near water also like meet new friend enjoy go spend spare time compani good friend also like cook someth special special man l meet wait repli wish hear look good look sens humour intellig calm relax person abl laugh understand sympathet conscienti like intellig convers sincer man go take man exist mail sexyladyproper202 gmailcom l send pictur,"{'friend', 'new', 'kind', 'abl', 'fact', 'talk', 'walk', 'long', 'posit', 'water', 'attitud', 'cook', 'qualiti', 'understand', 'look', 'sens', 'strongli', 'spend', 'compani', 'meet', 'laugh', 'take', 'love', 'time', 'faith', 'believ', 'natur', 'special', 'high', 'relax', 'patienc', 'mail', 'wish', 'forest', 'l', 'pictur', 'man', 'someth', 'good', 'intellig', 'calm', 'enjoy', 'convers', 'lot', 'sexyladyproper202', 'tender', 'touch', 'romant', 'gmailcom', 'realli', 'person', 'hear', 'conscienti', 'warm', 'like', 'hearttoheart', 'spare', 'sincer', 'reliabl', 'integr', 'near', 'go', 'care', 'sympathet', 'wait', 'send', 'also', 'repli', 'humour', 'sensual', 'perfect', 'kiss', 'loyal', 'honest', 'exist'}"
52010,20785.409423445388,52010,52014,1143,1,indonise,39.0,female,"new york, united states or grantham, united kingdom",hispanic,import and export,single,,,,female,"hi! i am single, intelligent, attractive, good sense of humor, down to earth, very ambitious and easy going. i enjoy travel,great personality with a heart to boot. not just another pretty face. i have a tremendous amount of depth, insight, faith simple & good woman looking for a loving romantic sincere and honest man. hard tomayb i am a passionate person that loves touching, kissing, talking, and spending quiet times, i love to show affection i am a happy, outgoing and independent woman, looking for someone who can heighten special moments and build new ones toge hi man, i am a woman who is an honest, loving , and caring individual, i cherish family above all and am a very passionat independent, sweet, sincere and romantic woman looking for an assertive, stable, well educated, honest and caring person i am fun,loving, easy going, enjoy dinning out. i am looking for a serious relationship
",31-40,"{'depth', 'happy', 'loves', 'new', 'dinning', 'moments', 'great', 'caring', 'stable', 'times', 'ones', 'travel', 'intelligent', 'tomayb', 'woman', 'faith', 'love', 'special', 'build', 'looking', 'ambitious', 'fun', 'insight', 'relationship', 'serious', 'amount', 'attractive', 'quiet', 'man', 'sense', 'toge', 'assertive', 'good', 'sincere', 'affection', 'enjoy', 'family', 'educated', 'cherish', 'touching', 'passionat', 'sweet', 'hi', 'talking', 'person', 'pretty', 'hard', 'going', 'passionate', 'earth', 'well', 'single', 'show', 'boot', 'face', 'spending', 'romantic', 'heighten', 'easy', 'loving', 'heart', 'individual', 'humor', 'outgoing', 'kissing', 'another', 'someone', 'tremendous', 'personality', 'simple', 'honest', 'independent'}",hi singl intellig attract good sens humor earth ambiti easi go enjoy travel great person heart boot anoth pretti face tremend amount depth insight faith simpl good woman look love romant sincer honest man hard tomayb passion person love touch kiss talk spend quiet time love show affect happi outgo independ woman look someon heighten special moment build new one toge hi man woman honest love care individu cherish famili passionat independ sweet sincer romant woman look assert stabl well educ honest care person fun love easi go enjoy din look seriou relationship,"{'depth', 'ambiti', 'new', 'talk', 'look', 'assert', 'seriou', 'great', 'pretti', 'sens', 'spend', 'happi', 'travel', 'someon', 'love', 'tomayb', 'woman', 'faith', 'time', 'build', 'din', 'stabl', 'one', 'fun', 'insight', 'relationship', 'amount', 'quiet', 'man', 'simpl', 'toge', 'good', 'intellig', 'enjoy', 'cherish', 'touch', 'romant', 'passionat', 'sweet', 'hi', 'passion', 'person', 'hard', 'affect', 'easi', 'earth', 'well', 'show', 'boot', 'face', 'sincer', 'moment', 'independ', 'heighten', 'anoth', 'go', 'heart', 'famili', 'singl', 'care', 'humor', 'outgo', 'educ', 'tremend', 'special', 'kiss', 'individu', 'attract', 'honest'}"
54543,20785.40784256059,54543,54566,1083,1,05johnsmith,57.0,male,"kowloon, hong kong",white,contractor,widowed,,,,male,"i am kind honest love and caring man my hobby are music and sport i believe in god
",51-60,"{'sport', 'kind', 'hobby', 'music', 'believe', 'man', 'caring', 'god', 'love', 'honest'}",kind honest love care man hobbi music sport believ god,"{'sport', 'kind', 'care', 'music', 'man', 'hobbi', 'god', 'love', 'honest', 'believ'}"
51773,20785.407292773983,51773,51775,904,1,hellenjenny,24.0,female,"san fernando, california, united states",mixed,student,single,,,,female,"i’m calm and eay going, honest, hardworking and independent, romantic, loving and caring, i love the outdoors, travel, swimming, music, i’m hoping to find the right man for me to spend the rest of our lives together
",21-30,"{'caring', 'spend', 'travel', 'love', 'together', 'rest', 'outdoors', 'man', 'eay', 'calm', 'hoping', 'lives', 'right', 'swimming', 'music', 'going', 'romantic', 'find', 'hardworking', 'loving', 'honest', 'independent'}",calm eay go honest hardwork independ romant love care love outdoor travel swim music hope find right man spend rest live togeth,"{'swim', 'hardwork', 'togeth', 'spend', 'travel', 'love', 'honest', 'rest', 'man', 'eay', 'calm', 'romant', 'live', 'right', 'music', 'hope', 'independ', 'find', 'go', 'care', 'outdoor'}"
53537,20785.40723054359,53537,53553,25,1,michealddavidson1,63.0,male,,white,project manager at exxonmobile,divorced,1-2 children living with me,christian,straight,male,"i’m a god fearing man with a beautiful and charming personality, i’m also sincere, faithful, caring and very honest i treat people as i will like them to treat me and put god first in everything i do. during my free time, i love spending time at home reading, going to church, shopping ,watching sport on tv, going to the beach, walking, camping and traveling i’m looking for a faithful, sincere, honest and caring woman who will not be afraid to show her love as one man and woman.
",61-70,"{'watching', 'traveling', 'caring', 'free', 'reading', 'time', 'faithful', 'love', 'woman', 'sport', 'looking', 'one', 'everything', 'man', 'sincere', 'charming', 'god', 'first', 'shopping', 'walking', 'going', 'like', 'home', 'show', 'treat', 'spending', 'fearing', 'afraid', 'church', 'tv', 'put', 'people', 'camping', 'also', 'personality', 'beautiful', 'honest', 'beach'}",god fear man beauti charm person also sincer faith care honest treat peopl like treat put god first everyth free time love spend time home read go church shop watch sport tv go beach walk camp travel look faith sincer honest care woman afraid show love one man woman,"{'walk', 'look', 'free', 'spend', 'travel', 'everyth', 'time', 'love', 'woman', 'faith', 'sport', 'one', 'man', 'fear', 'god', 'first', 'person', 'like', 'home', 'show', 'treat', 'charm', 'beauti', 'sincer', 'watch', 'afraid', 'read', 'go', 'church', 'shop', 'tv', 'put', 'care', 'camp', 'peopl', 'also', 'honest', 'beach'}"
